date,asset_id,time,open,close,high,low,volume,market_cap,url_shares,unique_url_shares,tweets,tweet_spam,tweet_followers,tweet_quotes,tweet_retweets,tweet_replies,tweet_favorites,tweet_sentiment1,tweet_sentiment2,tweet_sentiment3,tweet_sentiment4,tweet_sentiment5,tweet_sentiment_impact1,tweet_sentiment_impact2,tweet_sentiment_impact3,tweet_sentiment_impact4,tweet_sentiment_impact5,social_score,average_sentiment,sentiment_relative,news,price_score,social_impact_score,correlation_rank,galaxy_score,volatility,alt_rank,alt_rank_30d,market_cap_rank,percent_change_24h_rank,volume_24h_rank,social_volume_24h_rank,social_score_24h_rank,medium,youtube,social_contributors,social_volume,price_btc,social_volume_global,percent_change_24h,market_cap_global,market_dominance,name,symbol,close_end_1d,close_percent_change_1d,close_end_7d,close_min_7d,close_max_7d,close_loss_7d,close_gain_7d,close_change_7d,close_percent_change_7d,decision,color
2021-02-25,29,1614211200,0.056987,0.050496,0.058207,0.049963,3085328524.0,7343339795.0,7076.0,2885.0,50279.0,26159.0,99014519.0,2415.0,21554.0,7602.0,79574.0,531.0,6925.0,10241.0,31887.0,695.0,1292050.0,19243167.0,36738925.0,39631825.0,2219697.0,99190914.0,3.5,83.0,35.0,4.4,3.7,4.0,78.5,0.06355703,60.0,1.0,14.0,1483.0,16.0,2.0,3.0,0.0,2.0,18130,58561,1.0561848651152134e-06,733316,-11.307830119085256,1478147071350.0,0.49679358281265523,Dogecoin,DOGE,0.050658,0.0032081749049430136,0.050221,0.044904,0.058207,-0.11074144486692016,0.15270516476552604,-0.00027499999999999747,-0.005445975918884614,Hold,Grey
2021-02-26,29,1614297600,0.050276,0.050658,0.052786,0.048645,2107095753.0,6382746160.0,4632.0,2768.0,44338.0,22866.0,82096701.0,608.0,14961.0,3400.0,43969.0,359.0,6463.0,9520.0,27475.0,521.0,2260724.0,29949624.0,16293816.0,32768755.0,886720.0,82220008.0,3.5,81.0,34.0,3.4,3.2,2.2,61.0,0.0444331,34.0,74.0,14.0,666.0,18.0,2.0,3.0,1.0,2.0,17818,52278,1.087619227600933e-06,661992,0.32081749049430136,1448524882160.0,0.44063766101706353,Dogecoin,DOGE,0.05025,-0.008054009238422335,0.049642,0.044904,0.052786,-0.11358521852422129,0.04200718543961463,-0.001016000000000003,-0.020056062221169468,Sell,Red
2021-02-27,29,1614384000,0.050709,0.05025,0.052195,0.049289,1662077777.0,6642116864.0,3458.0,1965.0,32818.0,14825.0,49393537.0,551.0,12817.0,4232.0,39326.0,235.0,4606.0,6717.0,20882.0,378.0,1696942.0,12833791.0,7778839.0,26580075.0,560816.0,49507770.0,3.5,80.0,13.0,3.9,3.6,3.0,70.0,0.01977559,86.0,148.0,14.0,1118.0,18.0,4.0,4.0,0.0,4.0,11448,39419,1.0876439754069836e-06,594702,-0.8054009238422335,1456157386445.0,0.4561400385583167,Dogecoin,DOGE,0.04824,-0.04000000000000009,0.050979,0.044904,0.052715,-0.10638805970149261,0.0490547263681591,0.0007289999999999935,0.014507462686567035,Hold,Grey
2021-02-28,29,1614470400,0.050183,0.04824,0.050415,0.044904,1839084685.0,6424451903.0,4170.0,2279.0,31692.0,18403.0,47342205.0,2038.0,11823.0,3393.0,35140.0,218.0,3675.0,4391.0,22739.0,669.0,4929700.0,7651113.0,5478455.0,28538204.0,797127.0,47456797.0,3.6,86.0,16.0,1.9,3.0,2.4,54.0,0.02430424,20.0,161.0,14.0,1023.0,19.0,3.0,3.0,0.0,0.0,11302,39404,1.0652008810075105e-06,558050,-4.000000000000009,1420085274436.0,0.4523990226961216,Dogecoin,DOGE,0.050578,0.048466003316749585,0.051878,0.044904,0.052715,-0.06915422885572137,0.0927653399668325,0.0036380000000000023,0.07541459369817584,Buy,Green
2021-03-01,29,1614556800,0.048307,0.050578,0.052418,0.047884,1885113721.0,6335575178.0,5776.0,2884.0,39081.0,31619.0,64439911.0,2174.0,16187.0,4054.0,48110.0,280.0,5551.0,6162.0,26630.0,458.0,386572.0,8376825.0,13379304.0,41678961.0,688774.0,64572869.0,3.6,84.0,45.0,4.2,3.8,3.3,73.5,0.02528682,81.0,37.0,14.0,1100.0,17.0,3.0,3.0,0.0,2.0,14224,46889,1.0213495249934485e-06,730358,4.846600331674958,1548052475665.0,0.4092610087573688,Dogecoin,DOGE,0.050629,0.0010083435485784813,0.062721,0.047884,0.052715,-0.05326426509549597,0.042251571829649254,0.012143000000000001,0.2400846217723121,Hold,Grey
2021-03-02,29,1614643200,0.050759,0.050629,0.052715,0.04937,1662617412.0,6607337488.0,5422.0,2927.0,39331.0,38694.0,107352902.0,985.0,14267.0,3587.0,51262.0,405.0,7044.0,7492.0,23111.0,1279.0,442772.0,9190364.0,59673479.0,36171386.0,1945002.0,107486722.0,3.5,78.0,39.0,3.9,3.8,3.7,73.0,0.02471436,38.0,61.0,15.0,996.0,20.0,3.0,2.0,0.0,0.0,24211,47051,1.037699932886584e-06,720291,0.10083435485784814,1524426933840.0,0.4334309071380845,Dogecoin,DOGE,0.05061,-0.000375278990301965,0.057529,0.047929,0.063024,-0.05332911967449487,0.24482016235754203,0.006899999999999996,0.13628552805704233,Hold,Grey
2021-03-03,29,1614729600,0.050616,0.05061,0.052339,0.050073,1391896437.0,6460395264.0,5319.0,2403.0,27117.0,23432.0,46522608.0,387.0,8952.0,2287.0,30924.0,291.0,3775.0,4924.0,17174.0,953.0,1852612.0,5404577.0,8593944.0,29687485.0,1026540.0,46630225.0,3.5,81.0,31.0,2.9,3.6,3.3,66.5,0.01324693,109.0,46.0,15.0,1119.0,22.0,3.0,3.0,0.0,0.0,14903,33858,1.0026066492332864e-06,678881,-0.0375278990301965,1577792109667.0,0.4094579523130899,Dogecoin,DOGE,0.050221,-0.007686228018178234,0.055924,0.047929,0.063024,-0.052973720608575435,0.24528749259039703,0.005313999999999999,0.10499901205295395,Hold,Grey
2021-03-04,29,1614816000,0.050585,0.050221,0.051402,0.047929,1521390366.0,6548698178.0,6013.0,2737.0,35636.0,16879.0,145604628.0,2387.0,20361.0,4348.0,69594.0,284.0,4995.0,6501.0,23083.0,773.0,34393470.0,26772991.0,18294234.0,56268205.0,9972418.0,145761705.0,3.5,82.0,41.0,2.8,3.0,1.9,56.0,0.01145218,54.0,70.0,14.0,751.0,23.0,3.0,2.0,0.0,2.0,9954,43176,1.0299857632146246e-06,656032,-0.7686228018178234,1534833566126.0,0.42667155074861024,Dogecoin,DOGE,0.049642,-0.011529041635969078,0.055858,0.047929,0.063024,-0.04563827880767014,0.2549331952768761,0.005636999999999996,0.11224388204137703,Hold,Grey
2021-03-05,29,1614902400,0.050151,0.049642,0.051168,0.048178,1560405636.0,6225580472.0,5461.0,2735.0,33223.0,14743.0,76822994.0,426.0,8652.0,2357.0,30455.0,325.0,5087.0,5697.0,21156.0,958.0,994781.0,25929687.0,15357059.0,33123706.0,1459651.0,76917277.0,3.5,81.0,43.0,4.5,3.6,3.8,76.5,0.01367165,15.0,188.0,15.0,1027.0,18.0,3.0,3.0,1.0,0.0,12210,40544,1.0193409961638443e-06,664989,-1.1529041635969077,1532348912785.0,0.40627695298750116,Dogecoin,DOGE,0.050979,0.026932839128157568,0.055622,0.048178,0.063024,-0.02949115668184199,0.2695701220740502,0.005979999999999999,0.12046251158293379,Buy,Green
2021-03-06,29,1614988800,0.049565,0.050979,0.052631,0.049188,1799306844.0,6412700982.0,4805.0,2515.0,40932.0,22064.0,195644587.0,1605.0,18642.0,5263.0,75771.0,393.0,5430.0,6895.0,27379.0,835.0,5161422.0,6932536.0,15525385.0,167164379.0,962146.0,195800190.0,3.5,81.0,20.0,3.0,3.0,3.2,63.5,0.01458238,22.0,114.0,15.0,728.0,16.0,2.0,2.0,1.0,2.0,13904,47996,1.04646397425402e-06,668882,2.693283912815757,1548448659677.0,0.41413713925379114,Dogecoin,DOGE,0.051878,0.01763471233252916,0.062351,0.049188,0.063024,-0.035132113223091746,0.23627375978344026,0.011372,0.22307224543439458,Buy,Green
2021-03-07,29,1615075200,0.050939,0.051878,0.052326,0.05038,1156679689.0,6534903432.0,4307.0,2279.0,32915.0,16788.0,46057854.0,422.0,10196.0,4018.0,34426.0,225.0,4214.0,6315.0,21644.0,517.0,590004.0,5346677.0,13133856.0,26338489.0,697890.0,46159984.0,3.6,84.0,23.0,2.7,3.6,3.3,65.5,0.01203982,58.0,215.0,14.0,900.0,19.0,3.0,3.0,0.0,4.0,11130,39657,1.0199936399729699e-06,576185,1.763471233252916,1613749660962.0,0.40495149836960254,Dogecoin,DOGE,0.062721,0.20900959944485134,0.058537,0.05038,0.063024,-0.02887543852885615,0.21485022552912594,0.006658999999999998,0.12835884189829982,Buy,Green
2021-03-08,29,1615161600,0.052144,0.062721,0.063024,0.051686,4256475504.0,6646423344.0,5698.0,2551.0,64761.0,32639.0,72954227.0,1371.0,33189.0,6241.0,95960.0,421.0,9195.0,9681.0,44348.0,1116.0,545343.0,10325543.0,10777976.0,49614295.0,1827831.0,73158564.0,3.6,83.0,35.0,4.2,3.0,4.3,75.0,0.03378699,5.0,251.0,14.0,149.0,11.0,2.0,3.0,1.0,1.0,18237,73230,1.1979556492340409e-06,709477,20.900959944485134,1667619315923.0,0.3985575892853767,Dogecoin,DOGE,0.057529,-0.08277929242199586,0.057217,0.051686,0.063786,-0.17593788364343674,0.016979958865451707,-0.005504000000000002,-0.08775370290652257,Sell,Red
2021-03-09,29,1615248000,0.062392,0.057529,0.062647,0.055523,2808519522.0,7632172031.0,4459.0,2441.0,51007.0,22460.0,68937569.0,779.0,16876.0,5081.0,51729.0,209.0,9446.0,8867.0,31788.0,697.0,1575590.0,10800876.0,14356868.0,40853422.0,1425278.0,69074071.0,3.5,77.0,26.0,3.0,3.8,4.7,75.0,0.0438885,90.0,262.0,14.0,1453.0,16.0,2.0,3.0,0.0,3.0,18101,58867,1.0553694298466046e-06,795265,-8.277929242199585,1735540713353.0,0.4397575909501384,Dogecoin,DOGE,0.055924,-0.027898972692033504,0.058712,0.054335,0.063786,-0.0555198247840219,0.1087625371551739,0.0011830000000000035,0.02056354186584164,Hold,Grey
2021-03-10,29,1615334400,0.057927,0.055924,0.058745,0.054433,1927092757.0,7492672367.0,4134.0,2227.0,31515.0,16621.0,62359646.0,517.0,12498.0,3531.0,40988.0,173.0,4110.0,5196.0,21235.0,801.0,438202.0,12660823.0,8634468.0,39301442.0,1382245.0,62458903.0,3.6,84.0,30.0,2.2,3.7,4.1,67.5,0.02171592,120.0,265.0,15.0,1173.0,18.0,4.0,3.0,0.0,0.0,11631,38366,9.997573400118163e-07,731550,-2.7898972692033506,1744600836475.0,0.4294777470208653,Dogecoin,DOGE,0.055858,-0.0011801730920535647,0.057853,0.054335,0.063786,-0.028413561261712326,0.1405836492382518,0.0019290000000000002,0.03449324082683642,Hold,Grey
2021-03-11,29,1615420800,0.055969,0.055858,0.056955,0.054335,1599433296.0,7135574490.0,6472.0,2363.0,34506.0,16643.0,68855813.0,1281.0,17731.0,9304.0,84159.0,280.0,3104.0,5218.0,24744.0,1160.0,1465073.0,9888134.0,8544685.0,48464798.0,605598.0,69025852.0,3.7,88.0,27.0,3.6,3.3,3.2,69.0,0.01321393,69.0,248.0,15.0,1031.0,20.0,3.0,3.0,0.0,2.0,9369,41060,9.720987537840666e-07,696737,-0.11801730920535647,1784289874057.0,0.3999111687931964,Dogecoin,DOGE,0.055622,-0.004224999104873073,0.057434,0.054335,0.063786,-0.027265566257295225,0.14193132586200718,0.001576000000000001,0.02821440080203375,Hold,Grey
2021-03-12,29,1615507200,0.056221,0.055622,0.057517,0.05452,1596559118.0,7158887363.0,3854.0,2049.0,30818.0,15310.0,66122057.0,381.0,9968.0,2764.0,32921.0,345.0,3204.0,7592.0,19272.0,405.0,18350817.0,5466999.0,12527663.0,29308372.0,514240.0,66218701.0,3.5,85.0,24.0,2.9,3.5,3.6,67.5,0.00857297,46.0,214.0,15.0,1037.0,20.0,3.0,3.0,0.0,2.0,10236,37106,9.660869546381314e-07,769497,-0.4224999104873073,1777214775629.0,0.4028149811249625,Dogecoin,DOGE,0.062351,0.12097731113588148,0.05843,0.05452,0.063786,-0.01981230448383731,0.14677645535939013,0.002808000000000005,0.05048362158858015,Buy,Green
2021-03-13,29,1615593600,0.055343,0.062351,0.062609,0.054679,2288093583.0,7092929018.0,5901.0,2262.0,42873.0,18768.0,66349015.0,652.0,21417.0,4534.0,78987.0,229.0,4413.0,8522.0,29265.0,444.0,1004151.0,4760121.0,11666817.0,46342836.0,2680680.0,66503786.0,3.6,87.0,24.0,1.0,3.1,2.9,53.0,0.01058186,44.0,187.0,15.0,451.0,21.0,2.0,2.0,0.0,4.0,11250,50280,1.0260736156771134e-06,866049,12.097731113588148,1876277483189.0,0.3780319852234521,Dogecoin,DOGE,0.058537,-0.061169828872030894,0.059471,0.054679,0.063786,-0.12304534009077639,0.023014867443986446,-0.0028799999999999937,-0.04619011723949887,Sell,Red
2021-03-14,29,1615680000,0.062547,0.058537,0.063786,0.058304,3105903613.0,7723225977.0,5089.0,2688.0,59543.0,21734.0,113482363.0,967.0,24660.0,7036.0,111291.0,260.0,5033.0,17443.0,36269.0,538.0,376122.0,7474452.0,68486256.0,36699348.0,590139.0,113686925.0,3.6,87.0,15.0,3.1,3.0,5.0,72.0,0.03863741,15.0,188.0,15.0,972.0,16.0,2.0,3.0,1.0,0.0,21741,67271,9.905891740382552e-07,735153,-6.11698288720309,1826029964867.0,0.4229517656114984,Dogecoin,DOGE,0.057217,-0.02254984027196477,0.058681,0.055137,0.063786,-0.058082921912636455,0.08966978150571428,0.0001439999999999983,0.002459982575123397,Hold,Grey
2021-03-15,29,1615766400,0.058473,0.057217,0.06005,0.055137,2021377384.0,7603574939.0,3964.0,2419.0,31117.0,18915.0,145946624.0,408.0,11385.0,2729.0,34213.0,217.0,3237.0,4625.0,22433.0,605.0,484373.0,106127467.0,10265294.0,28406207.0,712018.0,146039226.0,3.6,87.0,30.0,3.0,3.4,3.2,65.5,0.02915733,102.0,165.0,15.0,930.0,19.0,4.0,2.0,0.0,2.0,12245,37560,1.0216626458428853e-06,765638,-2.2549840271964774,1757291885327.0,0.4326870796188257,Dogecoin,DOGE,0.058712,0.026128598143908336,0.054972,0.055137,0.061416,-0.03635283220022019,0.07338728000419459,-0.002244999999999997,-0.03923659052379533,Hold,Grey
2021-03-16,29,1615852800,0.057052,0.058712,0.059217,0.055479,1686978034.0,7231355041.0,3758.0,2241.0,31115.0,22419.0,53389166.0,645.0,11744.0,4033.0,43983.0,187.0,3334.0,4162.0,22688.0,744.0,1244109.0,10261254.0,9534351.0,31301509.0,1108348.0,53496449.0,3.6,87.0,26.0,2.3,3.2,3.4,63.0,0.01811847,22.0,103.0,16.0,706.0,21.0,4.0,3.0,0.0,6.0,12003,37217,1.0360843034421027e-06,777255,2.6128598143908337,1785109617081.0,0.405093052651,Dogecoin,DOGE,0.057853,-0.0146307398828178,0.053929,0.054489,0.061416,-0.07192737430167594,0.04605532088840438,-0.0047830000000000025,-0.08146545850933373,Sell,Red
2021-03-17,29,1615939200,0.05874,0.057853,0.059105,0.056512,1101646208.0,7529923822.0,4111.0,2666.0,32222.0,20667.0,55080052.0,541.0,11214.0,4250.0,39396.0,207.0,3249.0,4782.0,23420.0,564.0,725766.0,14614488.0,9900339.0,29093469.0,801391.0,55181957.0,3.6,87.0,17.0,4.0,3.6,3.5,74.0,0.01042691,42.0,90.0,17.0,1292.0,29.0,3.0,3.0,1.0,2.0,11059,39370,9.91326765658822e-07,859119,-1.46307398828178,1837077886693.0,0.40988593224835596,Dogecoin,DOGE,0.057434,-0.007242493906971163,0.052148,0.053065,0.061416,-0.08276148168634298,0.06158712599173762,-0.005705000000000002,-0.09861199937773325,Sell,Red
2021-03-18,29,1616025600,0.057872,0.057434,0.059258,0.056962,1120091020.0,7598673942.0,3928.0,2241.0,31322.0,19902.0,41916627.0,504.0,11887.0,4042.0,37376.0,194.0,2704.0,5972.0,21911.0,541.0,476406.0,4976005.0,6907849.0,29295770.0,314406.0,42005413.0,3.7,89.0,13.0,5.0,3.9,3.2,79.0,0.00803062,99.0,94.0,17.0,1253.0,27.0,3.0,3.0,0.0,4.0,11450,37037,9.893657143696195e-07,821113,-0.7242493906971164,1819058896738.0,0.4177255588384855,Dogecoin,DOGE,0.05843,0.01734164432217857,0.051611,0.051394,0.061416,-0.10516418845979728,0.06933175470975379,-0.005823000000000002,-0.1013859386426159,Hold,Grey
2021-03-19,29,1616112000,0.057582,0.05843,0.059984,0.056528,1151490726.0,7393229398.0,3463.0,2142.0,29982.0,16182.0,54168853.0,397.0,12433.0,3156.0,33488.0,195.0,2879.0,6240.0,20163.0,505.0,716760.0,11307963.0,11538920.0,29800364.0,854320.0,54259906.0,3.6,87.0,9.0,3.6,3.5,2.7,67.0,0.0080087,42.0,60.0,17.0,815.0,25.0,3.0,3.0,0.0,0.0,10697,36125,1.001365886908524e-06,781826,1.7341644322178569,1847722954798.0,0.40012651132584187,Dogecoin,DOGE,0.059471,0.01781619031319528,0.054044,0.049961,0.061416,-0.14494266643847345,0.05110388499058695,-0.004386000000000001,-0.07506417935991787,Hold,Grey
2021-03-20,29,1616198400,0.0589,0.059471,0.061416,0.058452,1208539561.0,7547390951.0,2587.0,1719.0,31029.0,22494.0,46859520.0,474.0,13604.0,3865.0,41349.0,199.0,2936.0,5434.0,21984.0,476.0,1460102.0,5074982.0,9003299.0,30271673.0,1108756.0,46958894.0,3.6,88.0,7.0,2.8,3.9,2.6,64.5,0.01159638,33.0,87.0,17.0,669.0,25.0,3.0,3.0,0.0,0.0,12001,36729,1.0136299973756938e-06,645865,1.7816190313195281,1858652422731.0,0.4060679048269975,Dogecoin,DOGE,0.058681,-0.013283785374384254,0.054316,0.049961,0.061416,-0.1599098720384726,0.03270501589009762,-0.005155,-0.08668090329740545,Sell,Red
2021-03-21,29,1616284800,0.059899,0.058681,0.060796,0.057846,1001867769.0,7675397088.0,2399.0,1595.0,24414.0,21530.0,28439416.0,366.0,9711.0,2668.0,26526.0,127.0,3001.0,5520.0,15220.0,546.0,236910.0,3950384.0,5244055.0,18398661.0,648677.0,28508848.0,3.5,84.0,2.0,1.5,3.9,2.6,57.0,0.01206799,31.0,70.0,17.0,1148.0,24.0,3.0,3.0,0.0,2.0,11817,29419,1.0089131268881439e-06,617065,-1.3283785374384254,1852040882303.0,0.4144291392993278,Dogecoin,DOGE,0.054972,-0.06320614849781014,0.053658,0.049961,0.060796,-0.14860005794038955,0.036042330566963855,-0.005023,-0.08559840493515788,Sell,Red
2021-03-22,29,1616371200,0.057251,0.054972,0.057838,0.054489,932346137.0,7302382095.0,2470.0,1543.0,23763.0,21038.0,33197227.0,263.0,7932.0,2789.0,25821.0,280.0,1941.0,4343.0,16388.0,811.0,238796.0,3974612.0,7295106.0,21112711.0,612807.0,33265074.0,3.7,88.0,14.0,1.7,3.0,3.4,58.5,0.01855584,101.0,72.0,17.0,973.0,30.0,3.0,3.0,3.0,2.0,8285,28593,1.009519414623225e-06,720914,-6.320614849781014,1743451667786.0,0.4188462594018024,Dogecoin,DOGE,0.053929,-0.01897329549588886,0.054116,0.049961,0.057838,-0.09115549734410248,0.052135632685730925,-0.0008560000000000026,-0.015571563705159037,Sell,Red
2021-03-23,29,1616457600,0.055408,0.053929,0.056598,0.053065,1109472283.0,7205036616.0,2350.0,1525.0,23606.0,17181.0,35402088.0,232.0,7154.0,2499.0,21529.0,2222.0,1922.0,4939.0,14065.0,458.0,1037788.0,2899756.0,6970120.0,23550854.0,974984.0,35463558.0,3.4,78.0,8.0,2.8,4.1,2.8,66.0,0.02237145,41.0,104.0,17.0,1282.0,28.0,4.0,4.0,0.0,0.0,10967,28593,9.819351947974843e-07,763227,-1.897329549588886,1752129179389.0,0.4112160621919743,Dogecoin,DOGE,0.052148,-0.033024903113352704,0.05415,0.049961,0.057036,-0.07357822321941812,0.05761278718314832,0.00022099999999999898,0.004097980678299227,Hold,Grey
2021-03-24,29,1616544000,0.053853,0.052148,0.057036,0.051394,1209440780.0,6878408620.0,2634.0,1636.0,27623.0,15991.0,41080824.0,1384.0,10133.0,2893.0,37234.0,718.0,2340.0,4666.0,19473.0,426.0,602952.0,4422329.0,7175963.0,28625878.0,305346.0,41161275.0,3.6,86.0,8.0,4.6,4.0,2.9,75.0,0.01639028,45.0,162.0,18.0,778.0,28.0,4.0,4.0,0.0,0.0,11406,32506,9.812410648403942e-07,1023627,-3.30249031133527,1683417943065.0,0.40859779642579297,Dogecoin,DOGE,0.051611,-0.010297614481859377,0.053814,0.049961,0.057036,-0.04193832937025392,0.0937332208330138,0.0016660000000000008,0.03194753394185781,Hold,Grey
2021-03-25,29,1616630400,0.052028,0.051611,0.05296,0.049961,1427178338.0,6699156713.0,3023.0,1574.0,24572.0,16669.0,41932630.0,300.0,8321.0,2780.0,26926.0,303.0,2913.0,4678.0,16139.0,539.0,632871.0,6972779.0,8093734.0,25505071.0,766502.0,42001169.0,3.6,84.0,9.0,3.2,4.3,3.1,71.5,0.03135064,19.0,221.0,17.0,828.0,23.0,4.0,3.0,0.0,0.0,10124,29433,9.986893303282355e-07,831960,-1.0297614481859376,1655979866468.0,0.4045433672625786,Dogecoin,DOGE,0.054044,0.047141113328554085,0.062681,0.049961,0.055764,-0.03196992889112784,0.08046734223324493,0.011070000000000003,0.2144891592877488,Buy,Green
2021-03-26,29,1616716800,0.05155,0.054044,0.054225,0.051436,917094839.0,6750162583.0,2654.0,1657.0,20976.0,13666.0,35293222.0,225.0,7329.0,1795.0,21336.0,215.0,2119.0,3385.0,14879.0,378.0,215835.0,4193858.0,8100266.0,22402028.0,411920.0,35346742.0,3.6,87.0,15.0,1.0,3.4,2.9,54.5,0.02060821,47.0,237.0,19.0,1072.0,27.0,5.0,3.0,0.0,0.0,7969,25147,9.84184877433727e-07,809933,4.714111332855408,1764966727848.0,0.3824526817698361,Dogecoin,DOGE,0.054316,0.005032936126119484,0.058107,0.051436,0.072612,-0.04825697579749832,0.3435719043742135,0.004062999999999997,0.07517948338390935,Buy,Green
2021-03-27,29,1616803200,0.053842,0.054316,0.055389,0.053271,1118861431.0,6936883947.0,2655.0,1477.0,20546.0,13162.0,27115590.0,225.0,6583.0,1883.0,20353.0,245.0,2514.0,3948.0,13469.0,370.0,434094.0,2453035.0,6527476.0,16898928.0,831101.0,27169464.0,3.5,83.0,13.0,3.2,3.0,3.4,65.5,0.01557969,45.0,127.0,19.0,936.0,21.0,5.0,3.0,0.0,2.0,8362,24339,9.773199538971527e-07,695859,0.5032936126119484,1785001085387.0,0.3886207131070757,Dogecoin,DOGE,0.053658,-0.012114294130643011,0.056809,0.05161,0.072612,-0.0498195743427351,0.3368436556447454,0.0024929999999999952,0.0458980779144266,Hold,Grey
2021-03-28,29,1616889600,0.054424,0.053658,0.054882,0.053027,845490365.0,7002908705.0,2696.0,1504.0,19683.0,13418.0,31148421.0,268.0,6668.0,2107.0,20834.0,212.0,1789.0,3900.0,13343.0,439.0,201715.0,3287243.0,4997222.0,22032356.0,659762.0,31207024.0,3.6,88.0,2.0,2.9,3.7,2.7,64.5,0.00862904,117.0,137.0,19.0,1238.0,31.0,4.0,4.0,0.0,0.0,6760,23663,9.610926980066797e-07,601201,-1.211429413064301,1789251522807.0,0.39138760625525415,Dogecoin,DOGE,0.054116,0.008535539900853555,0.057938,0.05161,0.072612,-0.03816765440381666,0.3532371687353237,0.004280000000000006,0.07976443400797656,Buy,Green
2021-03-29,29,1616976000,0.053803,0.054116,0.054836,0.053231,935319608.0,6888712478.0,2897.0,1733.0,17783.0,14200.0,49410189.0,303.0,6187.0,2058.0,20519.0,262.0,1863.0,3069.0,12291.0,298.0,621563.0,3558780.0,5839311.0,38876874.0,542728.0,49460560.0,3.6,86.0,16.0,2.9,4.0,2.3,63.5,0.00775168,91.0,143.0,20.0,1172.0,26.0,4.0,3.0,0.0,0.0,6457,21640,9.395132995074034e-07,759512,0.8535539900853555,1857801100482.0,0.3707992462816793,Dogecoin,DOGE,0.05415,0.000628279991130152,0.061199,0.05161,0.072612,-0.046307931110946755,0.34178431517480967,0.007083000000000006,0.1308855052110283,Buy,Green
2021-03-30,29,1617062400,0.054242,0.05415,0.055764,0.053691,1172342147.0,6936304780.0,3557.0,1895.0,18988.0,13518.0,67278011.0,236.0,6148.0,1671.0,22697.0,205.0,1955.0,2780.0,13724.0,324.0,334463.0,23448637.0,7738872.0,35143579.0,643212.0,67331666.0,3.6,86.0,15.0,3.1,3.5,2.8,65.5,0.00642397,82.0,149.0,19.0,1051.0,21.0,4.0,4.0,0.0,0.0,6850,23209,9.216164019137892e-07,804190,0.0628279991130152,1897070699540.0,0.36563238163353157,Dogecoin,DOGE,0.053814,-0.006204986149584414,0.065287,0.05161,0.072612,-0.04690674053554929,0.34094182825484765,0.011137000000000001,0.2056694367497692,Hold,Grey
2021-03-31,29,1617148800,0.054098,0.053814,0.054671,0.05161,1096259256.0,6993678649.0,2779.0,1463.0,15751.0,9682.0,40223525.0,193.0,5357.0,1651.0,20106.0,133.0,1621.0,2244.0,11418.0,335.0,482860.0,14910059.0,3245479.0,19611104.0,2001330.0,40278372.0,3.7,87.0,9.0,3.6,4.2,3.1,72.5,0.00731989,59.0,147.0,20.0,1118.0,29.0,4.0,3.0,0.0,0.0,5955,19904,9.151847220516211e-07,845120,-0.6204986149584414,1914541733047.0,0.3652925673168553,Dogecoin,DOGE,0.062681,0.16477124911733007,0.059991,0.05161,0.072612,-0.040955885085665396,0.3493143048277399,0.006177000000000002,0.11478425688482555,Buy,Green
2021-04-01,29,1617235200,0.054153,0.062681,0.072612,0.05393,7169619179.0,6988884521.0,6208.0,2760.0,87557.0,24412.0,207902260.0,5704.0,49578.0,20955.0,357406.0,821.0,5241.0,8224.0,72210.0,1061.0,5651821.0,22621205.0,13972969.0,157803817.0,8286091.0,208371188.0,3.7,91.0,56.0,3.4,3.0,3.6,68.0,0.03876668,19.0,83.0,18.0,199.0,9.0,2.0,2.0,2.0,0.0,28144,94049,1.0671442305753849e-06,863986,16.477124911733007,1930184816150.0,0.3620836959509516,Dogecoin,DOGE,0.058107,-0.07297267114436594,0.062756,0.05393,0.072612,-0.1396116845615099,0.15843716596735846,7.500000000000562e-05,0.0011965348351175894,Hold,Grey
2021-04-02,29,1617321600,0.062581,0.058107,0.063442,0.057692,2589723999.0,7715266275.0,3802.0,1824.0,29232.0,14942.0,62349054.0,257.0,6907.0,2468.0,22662.0,462.0,2684.0,3599.0,22026.0,461.0,735782.0,7365296.0,5912392.0,45033223.0,3334655.0,62400217.0,3.7,88.0,15.0,2.8,3.4,4.5,72.0,0.05698895,75.0,127.0,18.0,1402.0,17.0,4.0,3.0,1.0,0.0,13129,33252,9.832707952533552e-07,789541,-7.297267114436594,1976489076585.0,0.39035208271074906,Dogecoin,DOGE,0.056809,-0.0223381004009844,0.062825,0.055932,0.069217,-0.037430946357581645,0.1911989949575783,0.004718000000000007,0.08119503674256126,Hold,Grey
2021-04-03,29,1617408000,0.058966,0.056809,0.06092,0.056621,1669145165.0,7526594056.0,2962.0,1423.0,18272.0,13385.0,55514331.0,197.0,5746.0,1857.0,19577.0,171.0,1858.0,2585.0,13184.0,474.0,1193661.0,6028681.0,23436577.0,22573864.0,2308925.0,55548104.0,3.7,87.0,0.0,2.6,3.0,3.3,63.0,0.01605985,62.0,106.0,19.0,778.0,23.0,4.0,3.0,0.0,0.0,7341,20172,9.889293627837301e-07,635474,-2.23381004009844,1916434551353.0,0.3927394259661117,Dogecoin,DOGE,0.057938,0.01987361157563071,0.064564,0.055932,0.069217,-0.015437694731468532,0.2184160960411203,0.007754999999999998,0.13651006002570013,Buy,Green
